PID1,PID2,PID3,TRIANGLE,SURFACE,PIT,TOPO
129,3211,3270,842,1,1,1
129,3210,3211,843,1,1,1
130,3270,3211,844,1,1,1
130,3271,3270,845,1,1,1
130,3212,3271,846,1,1,1
130,3211,3212,847,1,1,1
131,3271,3212,848,1,1,1
131,3272,3271,849,1,1,1
131,3213,3272,850,1,1,1
131,3212,3213,851,1,1,1
132,3272,3213,852,1,1,1
132,3273,3272,853,1,1,1
132,3214,3273,854,1,1,1
132,3213,3214,855,1,1,1
3214,3274,3273,856,1,1,1
3214,93,3274,857,1,1,1
3275,3274,93,858,1,1,1
3275,93,3276,859,1,1,1
133,3277,3276,860,1,1,1
134,3278,3277,861,1,1,1
3278,94,169,862,1,1,1
3278,134,94,863,1,1,1
3215,169,94,864,1,1,1
3215,170,169,865,1,1,1
171,170,3215,866,1,1,1
171,3215,3216,867,1,1,1
135,171,3216,868,1,1,1
135,3279,171,869,1,1,1
135,3217,3279,870,1,1,1
135,3216,3217,871,1,1,1
136,3279,3217,872,1,1,1
136,3280,3279,873,1,1,1
136,3218,3280,874,1,1,1
136,3217,3218,875,1,1,1
137,3280,3218,876,1,1,1
137,3281,3280,877,1,1,1
137,3219,3281,878,1,1,1
137,3218,3219,879,1,1,1
3219,3282,3281,880,1,1,1
3219,3220,3282,881,1,1,1
3283,3282,3220,882,1,1,1
3283,3220,3221,883,1,1,1
3284,3283,3221,884,1,1,1
138,175,3284,885,1,1,1
97,175,138,886,1,1,1
97,176,175,887,1,1,1
98,176,97,888,1,1,1
98,3285,176,889,1,1,1
3286,3285,98,890,1,1,1
139,3365,3286,891,1,1,1
139,99,3366,892,1,1,1
3287,3366,99,893,1,1,1
99,3288,3287,894,1,1,1
99,3222,3288,895,1,1,1
3288,3222,3169,896,1,1,1
3288,100,140,897,1,1,1
3288,3169,100,898,1,1,1
140,100,141,899,1,1,1
141,100,101,900,1,1,1
102,141,101,901,1,1,1
102,177,141,902,1,1,1
3223,177,102,903,1,1,1
3223,3289,177,904,1,1,1
142,3289,3223,905,1,1,1
142,3290,3289,906,1,1,1
142,3224,3290,907,1,1,1
142,3223,3224,908,1,1,1
143,3290,3224,909,1,1,1
143,3291,3290,910,1,1,1
143,3225,3291,911,1,1,1
143,3224,3225,912,1,1,1
3226,3291,3225,913,1,1,1
3226,180,3291,914,1,1,1
3292,180,3226,915,1,1,1
3292,3226,144,916,1,1,1
144,3293,3292,917,1,1,1
144,3227,3293,918,1,1,1
145,3293,3227,919,1,1,1
145,3294,3293,920,1,1,1
145,3228,3294,921,1,1,1
145,3227,3228,922,1,1,1
146,3294,3228,923,1,1,1
146,3295,3294,924,1,1,1
147,3295,146,925,1,1,1
147,3296,3295,926,1,1,1
3296,3229,3297,927,1,1,1
3296,147,3229,928,1,1,1
3297,3230,3298,929,1,1,1
3297,3229,3230,930,1,1,1
148,3298,3230,931,1,1,1
148,3299,3298,932,1,1,1
148,3231,3299,933,1,1,1
148,3230,3231,934,1,1,1
149,3299,3231,935,1,1,1
149,3300,3299,936,1,1,1
149,3232,3300,937,1,1,1
149,3231,3232,938,1,1,1
150,3300,3232,939,1,1,1
150,3301,3300,940,1,1,1
150,3233,3301,941,1,1,1
150,3232,3233,942,1,1,1
151,3301,3233,943,1,1,1
151,3302,3301,944,1,1,1
151,3234,3302,945,1,1,1
151,3233,3234,946,1,1,1
152,3302,3234,947,1,1,1
152,3303,3302,948,1,1,1
152,3235,3303,949,1,1,1
152,3234,3235,950,1,1,1
3304,3303,3235,951,1,1,1
3304,3235,3236,952,1,1,1
3305,3304,3236,953,1,1,1
3306,3305,3236,954,1,1,1
3306,3236,3307,955,1,1,1
3308,3307,3237,956,1,1,1
3308,3237,3309,957,1,1,1
3310,3309,3179,958,1,1,1
195,3310,3311,959,1,1,1
3312,3311,3180,960,1,1,1
3314,3238,111,961,1,1,1
3314,111,3315,962,1,1,1
3315,112,198,963,1,1,1
3315,111,112,964,1,1,1
3318,3317,3239,965,1,1,1
3319,114,3240,966,1,1,1
3320,3319,3240,967,1,1,1
3320,3240,3241,968,1,1,1
3321,3320,3241,969,1,1,1
3321,3241,3242,970,1,1,1
3322,3244,3323,971,1,1,1
3322,3243,3244,972,1,1,1
3323,3245,3324,973,1,1,1
3323,3244,3245,974,1,1,1
153,3324,3245,975,1,1,1
153,3325,3324,976,1,1,1
153,3246,3325,977,1,1,1
153,3245,3246,978,1,1,1
3325,3247,3326,979,1,1,1
3325,3246,3247,980,1,1,1
3326,3248,3327,981,1,1,1
3326,3247,3248,982,1,1,1
154,3327,3248,983,1,1,1
154,3328,3327,984,1,1,1
154,3249,3328,985,1,1,1
154,3248,3249,986,1,1,1
155,3328,3249,987,1,1,1
155,3329,3328,988,1,1,1
155,3250,3329,989,1,1,1
155,3249,3250,990,1,1,1
156,3329,3250,991,1,1,1
156,206,3329,992,1,1,1
156,3251,206,993,1,1,1
156,3250,3251,994,1,1,1
3252,206,3251,995,1,1,1
3252,157,206,996,1,1,1
157,3252,3253,997,1,1,1
3253,3330,157,998,1,1,1
3253,3254,3330,999,1,1,1
3254,3255,3330,1000,1,1,1
3255,3256,158,1001,1,1,1
158,3257,3331,1002,1,1,1
158,3256,3257,1003,1,1,1
159,3331,3257,1004,1,1,1
159,3332,3331,1005,1,1,1
159,3258,3332,1006,1,1,1
159,3257,3258,1007,1,1,1
160,3332,3258,1008,1,1,1
160,3333,3332,1009,1,1,1
160,3259,3333,1010,1,1,1
160,3258,3259,1011,1,1,1
161,3333,3259,1012,1,1,1
161,3334,3333,1013,1,1,1
125,3334,161,1014,1,1,1
125,3335,3334,1015,1,1,1
3335,3260,3336,1016,1,1,1
3335,125,3260,1017,1,1,1
162,3336,3260,1018,1,1,1
162,3337,3336,1019,1,1,1
162,3261,3337,1020,1,1,1
162,3260,3261,1021,1,1,1
163,3337,3261,1022,1,1,1
163,3338,3337,1023,1,1,1
163,3262,3338,1024,1,1,1
163,3261,3262,1025,1,1,1
3262,213,3338,1026,1,1,1
3262,3263,213,1027,1,1,1
213,3263,3264,1028,1,1,1
3265,3266,3339,1029,1,1,1
3266,3340,3339,1030,1,1,1
3266,128,3340,1031,1,1,1
128,279,3340,1032,1,1,1
128,3207,279,1033,1,1,1
3415,279,3207,1034,1,1,1
3415,3207,215,1035,1,1,1
3341,3267,3342,1036,1,1,1
3268,3342,3267,1037,1,1,1
3268,3343,3342,1038,1,1,1
3269,3343,3268,1039,1,1,1
3269,3344,3343,1040,1,1,1
3270,3344,3269,1041,1,1,1
3270,3345,3344,1042,1,1,1
164,3345,3270,1043,1,1,1
164,3346,3345,1044,1,1,1
164,3271,3346,1045,1,1,1
164,3270,3271,1046,1,1,1
165,3346,3271,1047,1,1,1
165,3347,3346,1048,1,1,1
165,3272,3347,1049,1,1,1
165,3271,3272,1050,1,1,1
3272,3348,3347,1051,1,1,1
3272,3273,3348,1052,1,1,1
166,3348,3273,1053,1,1,1
166,3349,3348,1054,1,1,1
166,3274,3349,1055,1,1,1
166,3273,3274,1056,1,1,1
3274,3350,3349,1057,1,1,1
3274,3275,3350,1058,1,1,1
3351,3350,3275,1059,1,1,1
3351,3275,3276,1060,1,1,1
167,3351,3276,1061,1,1,1
167,3352,3351,1062,1,1,1
167,3277,3352,1063,1,1,1
167,3276,3277,1064,1,1,1
168,3352,3277,1065,1,1,1
168,3353,3352,1066,1,1,1
168,3278,3353,1067,1,1,1
168,3277,3278,1068,1,1,1
169,3353,3278,1069,1,1,1
169,3354,3353,1070,1,1,1
170,3354,169,1071,1,1,1
171,3279,3355,1072,1,1,1
172,3355,3279,1073,1,1,1
172,3356,3355,1074,1,1,1
172,3280,3356,1075,1,1,1
172,3279,3280,1076,1,1,1
173,3356,3280,1077,1,1,1
173,3357,3356,1078,1,1,1
173,3281,3357,1079,1,1,1
173,3280,3281,1080,1,1,1
174,3357,3281,1081,1,1,1
174,3358,3357,1082,1,1,1
174,3282,3358,1083,1,1,1
174,3281,3282,1084,1,1,1
3282,3359,3358,1085,1,1,1
3282,3283,3359,1086,1,1,1
3360,3359,3283,1087,1,1,1
3360,3283,3284,1088,1,1,1
175,3360,3284,1089,1,1,1
175,3361,3360,1090,1,1,1
176,3361,175,1091,1,1,1
3285,3362,176,1092,1,1,1
3362,3286,3363,1093,1,1,1
3362,3285,3286,1094,1,1,1
3286,3364,3363,1095,1,1,1
3286,3365,3364,1096,1,1,1
3366,3365,139,1097,1,1,1
234,3366,3287,1098,1,1,1
3287,235,234,1099,1,1,1
3287,3288,235,1100,1,1,1
3367,235,3288,1101,1,1,1
3367,3288,140,1102,1,1,1
141,177,236,1103,1,1,1
177,3368,236,1104,1,1,1
177,3289,3368,1105,1,1,1
178,3368,3289,1106,1,1,1
178,3369,3368,1107,1,1,1
178,3290,3369,1108,1,1,1
178,3289,3290,1109,1,1,1
179,3369,3290,1110,1,1,1
179,3370,3369,1111,1,1,1
179,3291,3370,1112,1,1,1
179,3290,3291,1113,1,1,1
3291,180,3370,1114,1,1,1
180,3292,3371,1115,1,1,1
181,3371,3292,1116,1,1,1
181,3372,3371,1117,1,1,1
181,3293,3372,1118,1,1,1
181,3292,3293,1119,1,1,1
182,3372,3293,1120,1,1,1
182,3373,3372,1121,1,1,1
182,3294,3373,1122,1,1,1
182,3293,3294,1123,1,1,1
183,3373,3294,1124,1,1,1
183,3374,3373,1125,1,1,1
183,3295,3374,1126,1,1,1
183,3294,3295,1127,1,1,1
184,3374,3295,1128,1,1,1
184,3375,3374,1129,1,1,1
184,3296,3375,1130,1,1,1
184,3295,3296,1131,1,1,1
185,3375,3296,1132,1,1,1
185,3376,3375,1133,1,1,1
185,3297,3376,1134,1,1,1
185,3296,3297,1135,1,1,1
186,3376,3297,1136,1,1,1
186,3377,3376,1137,1,1,1
186,3298,3377,1138,1,1,1
186,3297,3298,1139,1,1,1
187,3377,3298,1140,1,1,1
187,3378,3377,1141,1,1,1
187,3299,3378,1142,1,1,1
187,3298,3299,1143,1,1,1
188,3378,3299,1144,1,1,1
188,3379,3378,1145,1,1,1
188,3300,3379,1146,1,1,1
188,3299,3300,1147,1,1,1
189,3379,3300,1148,1,1,1
189,3380,3379,1149,1,1,1
189,3301,3380,1150,1,1,1
189,3300,3301,1151,1,1,1
190,3380,3301,1152,1,1,1
190,3381,3380,1153,1,1,1
190,3302,3381,1154,1,1,1
190,3301,3302,1155,1,1,1
191,3381,3302,1156,1,1,1
191,3382,3381,1157,1,1,1
191,3303,3382,1158,1,1,1
191,3302,3303,1159,1,1,1
3303,3383,3382,1160,1,1,1
3303,3304,3383,1161,1,1,1
3384,3383,3304,1162,1,1,1
3384,3304,3305,1163,1,1,1
192,3384,3305,1164,1,1,1
192,3385,3384,1165,1,1,1
192,3306,3385,1166,1,1,1
192,3305,3306,1167,1,1,1
193,3385,3306,1168,1,1,1
193,3386,3385,1169,1,1,1
193,3307,3386,1170,1,1,1
193,3306,3307,1171,1,1,1
194,3386,3307,1172,1,1,1
194,3387,3386,1173,1,1,1
194,3308,3387,1174,1,1,1
194,3307,3308,1175,1,1,1
3388,3387,3308,1176,1,1,1
3388,3308,3309,1177,1,1,1
3389,3388,3309,1178,1,1,1
3389,3309,3310,1179,1,1,1
3390,3389,3310,1180,1,1,1
3390,3310,195,1181,1,1,1
195,3391,3390,1182,1,1,1
195,3311,3391,1183,1,1,1
196,3391,3311,1184,1,1,1
196,3392,3391,1185,1,1,1
196,3312,3392,1186,1,1,1
196,3311,3312,1187,1,1,1
197,3392,3312,1188,1,1,1
197,257,3392,1189,1,1,1
257,3313,3477,1190,1,1,1
257,197,3313,1191,1,1,1
3477,3238,3393,1192,1,1,1
3477,3313,3238,1193,1,1,1
3393,3238,3314,1194,1,1,1
3314,3478,3393,1195,1,1,1
3478,3314,324,1196,1,1,1
3315,324,3314,1197,1,1,1
259,198,113,1198,1,1,1
259,113,3316,1199,1,1,1
3316,3479,259,1200,1,1,1
3317,3479,3316,1201,1,1,1
3318,3239,260,1202,1,1,1
261,260,3239,1203,1,1,1
261,3239,199,1204,1,1,1
3394,200,114,1205,1,1,1
3394,114,3319,1206,1,1,1
3395,3394,3319,1207,1,1,1
3395,3319,3320,1208,1,1,1
3396,3395,3320,1209,1,1,1
3396,3320,3321,1210,1,1,1
201,3397,3322,1211,1,1,1
201,3398,3397,1212,1,1,1
201,3322,3398,1213,1,1,1
202,3398,3322,1214,1,1,1
202,3399,3398,1215,1,1,1
202,3323,3399,1216,1,1,1
202,3322,3323,1217,1,1,1
203,3399,3323,1218,1,1,1
203,3400,3399,1219,1,1,1
203,3324,3400,1220,1,1,1
203,3323,3324,1221,1,1,1
204,3400,3324,1222,1,1,1
204,3401,3400,1223,1,1,1
204,3325,3401,1224,1,1,1
204,3324,3325,1225,1,1,1
3401,3326,3402,1226,1,1,1
3401,3325,3326,1227,1,1,1
3327,3402,3326,1228,1,1,1
3327,3403,3402,1229,1,1,1
3328,3403,3327,1230,1,1,1
3328,3404,3403,1231,1,1,1
205,3404,3328,1232,1,1,1
205,3405,3404,1233,1,1,1
205,3329,3405,1234,1,1,1
205,3328,3329,1235,1,1,1
206,3405,3329,1236,1,1,1
157,3406,206,1237,1,1,1
3489,3406,157,1238,1,1,1
267,3489,157,1239,1,1,1
267,157,3330,1240,1,1,1
3330,3407,267,1241,1,1,1
3330,3255,3407,1242,1,1,1
3407,158,268,1243,1,1,1
3407,3255,158,1244,1,1,1
3331,268,158,1245,1,1,1
3331,207,268,1246,1,1,1
207,3332,3408,1247,1,1,1
207,3331,3332,1248,1,1,1
208,3408,3332,1249,1,1,1
208,3409,3408,1250,1,1,1
208,3333,3409,1251,1,1,1
208,3332,3333,1252,1,1,1
209,3409,3333,1253,1,1,1
209,3410,3409,1254,1,1,1
209,3334,3410,1255,1,1,1
209,3333,3334,1256,1,1,1
3334,3411,3410,1257,1,1,1
3334,3335,3411,1258,1,1,1
210,3411,3335,1259,1,1,1
210,3412,3411,1260,1,1,1
210,3336,3412,1261,1,1,1
210,3335,3336,1262,1,1,1
211,3412,3336,1263,1,1,1
211,3413,3412,1264,1,1,1
211,3337,3413,1265,1,1,1
211,3336,3337,1266,1,1,1
212,3413,3337,1267,1,1,1
212,3414,3413,1268,1,1,1
212,3338,3414,1269,1,1,1
212,3337,3338,1270,1,1,1
213,3414,3338,1271,1,1,1
214,213,3264,1272,1,1,1
214,3265,278,1273,1,1,1
214,3264,3265,1274,1,1,1
3265,3339,278,1275,1,1,1
3339,3340,342,1276,1,1,1
3496,342,3340,1277,1,1,1
3496,3340,279,1278,1,1,1
215,3416,3415,1279,1,1,1
215,3341,3416,1280,1,1,1
216,3416,3341,1281,1,1,1
216,3417,3416,1282,1,1,1
216,3342,3417,1283,1,1,1
216,3341,3342,1284,1,1,1
3417,3343,3418,1285,1,1,1
3417,3342,3343,1286,1,1,1
217,3418,3343,1287,1,1,1
217,3419,3418,1288,1,1,1
217,3344,3419,1289,1,1,1
217,3343,3344,1290,1,1,1
218,3419,3344,1291,1,1,1
218,3420,3419,1292,1,1,1
218,3345,3420,1293,1,1,1
218,3344,3345,1294,1,1,1
3345,3421,3420,1295,1,1,1
3345,3346,3421,1296,1,1,1
219,3421,3346,1297,1,1,1
219,3422,3421,1298,1,1,1
219,3347,3422,1299,1,1,1
219,3346,3347,1300,1,1,1
220,3422,3347,1301,1,1,1
220,3423,3422,1302,1,1,1
220,3348,3423,1303,1,1,1
220,3347,3348,1304,1,1,1
221,3423,3348,1305,1,1,1
221,3424,3423,1306,1,1,1
221,3349,3424,1307,1,1,1
221,3348,3349,1308,1,1,1
3349,3425,3424,1309,1,1,1
3349,3350,3425,1310,1,1,1
222,3425,3350,1311,1,1,1
222,3426,3425,1312,1,1,1
222,3351,3426,1313,1,1,1
222,3350,3351,1314,1,1,1
223,3426,3351,1315,1,1,1
223,3427,3426,1316,1,1,1
223,3352,3427,1317,1,1,1
223,3351,3352,1318,1,1,1
224,3427,3352,1319,1,1,1
224,3428,3427,1320,1,1,1
224,3353,3428,1321,1,1,1
224,3352,3353,1322,1,1,1
225,3428,3353,1323,1,1,1
225,3429,3428,1324,1,1,1
225,3354,3429,1325,1,1,1
225,3353,3354,1326,1,1,1
226,3429,3354,1327,1,1,1
226,3430,3429,1328,1,1,1
226,170,3430,1329,1,1,1
226,3354,170,1330,1,1,1
170,3431,3430,1331,1,1,1
170,171,3431,1332,1,1,1
3431,3355,3432,1333,1,1,1
3431,171,3355,1334,1,1,1
227,3432,3355,1335,1,1,1
227,3433,3432,1336,1,1,1
227,3356,3433,1337,1,1,1
227,3355,3356,1338,1,1,1
228,3433,3356,1339,1,1,1
228,3434,3433,1340,1,1,1
228,3357,3434,1341,1,1,1
228,3356,3357,1342,1,1,1
229,3434,3357,1343,1,1,1
229,3435,3434,1344,1,1,1
229,3358,3435,1345,1,1,1
229,3357,3358,1346,1,1,1
3436,3435,3358,1347,1,1,1
3436,3358,3359,1348,1,1,1
3437,3436,3359,1349,1,1,1
3437,3359,3360,1350,1,1,1
3438,3437,3360,1351,1,1,1
3438,3360,3361,1352,1,1,1
3361,3439,3438,1353,1,1,1
3361,176,3439,1354,1,1,1
3440,3439,176,1355,1,1,1
3440,176,3362,1356,1,1,1
3363,3440,3362,1357,1,1,1
3363,3441,3440,1358,1,1,1
230,3441,3363,1359,1,1,1
230,3442,3441,1360,1,1,1
230,3364,3442,1361,1,1,1
230,3363,3364,1362,1,1,1
231,3442,3364,1363,1,1,1
231,3443,3442,1364,1,1,1
231,3365,3443,1365,1,1,1
231,3364,3365,1366,1,1,1
232,3443,3365,1367,1,1,1
232,3444,3443,1368,1,1,1
232,3366,3444,1369,1,1,1
232,3365,3366,1370,1,1,1
233,3444,3366,1371,1,1,1
233,3445,3444,1372,1,1,1
233,234,3445,1373,1,1,1
233,3366,234,1374,1,1,1
234,3446,3445,1375,1,1,1
234,235,3446,1376,1,1,1
235,3447,3446,1377,1,1,1
235,3367,3447,1378,1,1,1
3448,3447,3367,1379,1,1,1
3449,3448,3367,1380,1,1,1
3449,3367,140,1381,1,1,1
140,3450,3449,1382,1,1,1
140,141,3450,1383,1,1,1
141,3451,3450,1384,1,1,1
141,236,3451,1385,1,1,1
236,3452,3451,1386,1,1,1
236,3368,3452,1387,1,1,1
237,3452,3368,1388,1,1,1
237,3453,3452,1389,1,1,1
237,3369,3453,1390,1,1,1
237,3368,3369,1391,1,1,1
3369,3454,3453,1392,1,1,1
3369,3370,3454,1393,1,1,1
180,3454,3370,1394,1,1,1
180,3455,3454,1395,1,1,1
3455,3371,238,1396,1,1,1
3455,180,3371,1397,1,1,1
238,3372,3456,1398,1,1,1
238,3371,3372,1399,1,1,1
239,3456,3372,1400,1,1,1
239,3457,3456,1401,1,1,1
239,3373,3457,1402,1,1,1
239,3372,3373,1403,1,1,1
240,3457,3373,1404,1,1,1
240,3458,3457,1405,1,1,1
240,3374,3458,1406,1,1,1
240,3373,3374,1407,1,1,1
241,3458,3374,1408,1,1,1
241,3459,3458,1409,1,1,1
241,3375,3459,1410,1,1,1
241,3374,3375,1411,1,1,1
242,3459,3375,1412,1,1,1
242,3460,3459,1413,1,1,1
242,3376,3460,1414,1,1,1
242,3375,3376,1415,1,1,1
243,3460,3376,1416,1,1,1
243,3461,3460,1417,1,1,1
243,3377,3461,1418,1,1,1
243,3376,3377,1419,1,1,1
244,3461,3377,1420,1,1,1
244,3462,3461,1421,1,1,1
244,3378,3462,1422,1,1,1
244,3377,3378,1423,1,1,1
245,3462,3378,1424,1,1,1
245,3463,3462,1425,1,1,1
245,3379,3463,1426,1,1,1
245,3378,3379,1427,1,1,1
246,3463,3379,1428,1,1,1
246,3464,3463,1429,1,1,1
246,3380,3464,1430,1,1,1
246,3379,3380,1431,1,1,1
247,3464,3380,1432,1,1,1
247,3465,3464,1433,1,1,1
247,3381,3465,1434,1,1,1
247,3380,3381,1435,1,1,1
248,3465,3381,1436,1,1,1
248,3466,3465,1437,1,1,1
248,3382,3466,1438,1,1,1
248,3381,3382,1439,1,1,1
249,3466,3382,1440,1,1,1
249,3467,3466,1441,1,1,1
249,3383,3467,1442,1,1,1
249,3382,3383,1443,1,1,1
250,3467,3383,1444,1,1,1
250,3468,3467,1445,1,1,1
250,3384,3468,1446,1,1,1
250,3383,3384,1447,1,1,1
251,3468,3384,1448,1,1,1
251,3469,3468,1449,1,1,1
251,3385,3469,1450,1,1,1
251,3384,3385,1451,1,1,1
252,3469,3385,1452,1,1,1
252,3470,3469,1453,1,1,1
252,3386,3470,1454,1,1,1
252,3385,3386,1455,1,1,1
253,3470,3386,1456,1,1,1
253,3471,3470,1457,1,1,1
253,3387,3471,1458,1,1,1
253,3386,3387,1459,1,1,1
3472,3471,3387,1460,1,1,1
3472,3387,3388,1461,1,1,1
3473,3472,3388,1462,1,1,1
3473,3388,3389,1463,1,1,1
254,3473,3389,1464,1,1,1
254,3474,3473,1465,1,1,1
254,3390,3474,1466,1,1,1
254,3389,3390,1467,1,1,1
255,3474,3390,1468,1,1,1
255,3475,3474,1469,1,1,1
255,3391,3475,1470,1,1,1
255,3390,3391,1471,1,1,1
256,3475,3391,1472,1,1,1
256,3476,3475,1473,1,1,1
256,3392,3476,1474,1,1,1
256,3391,3392,1475,1,1,1
257,3476,3392,1476,1,1,1
257,3477,3476,1477,1,1,1
323,3477,3393,1478,1,1,1
323,3393,3478,1479,1,1,1
3315,325,324,1480,1,1,1
198,325,3315,1481,1,1,1
198,258,325,1482,1,1,1
198,326,258,1483,1,1,1
198,259,326,1484,1,1,1
3317,420,3479,1485,1,1,1
3318,420,3317,1486,1,1,1
3318,327,420,1487,1,1,1
327,3318,260,1488,1,1,1
379,261,199,1489,1,1,1
379,199,200,1490,1,1,1
380,379,200,1491,1,1,1
380,200,3394,1492,1,1,1
329,380,3394,1493,1,1,1
329,3394,3395,1494,1,1,1
3480,329,3395,1495,1,1,1
3480,3395,3396,1496,1,1,1
3565,3396,3321,1497,1,1,1
3565,3321,3242,1498,1,1,1
3007,3565,3242,1499,1,1,1
262,3481,3397,1500,1,1,1
262,3482,3481,1501,1,1,1
262,3398,3482,1502,1,1,1
262,3397,3398,1503,1,1,1
263,3482,3398,1504,1,1,1
263,3483,3482,1505,1,1,1
263,3399,3483,1506,1,1,1
263,3398,3399,1507,1,1,1
264,3483,3399,1508,1,1,1
264,3484,3483,1509,1,1,1
264,3400,3484,1510,1,1,1
264,3399,3400,1511,1,1,1
265,3484,3400,1512,1,1,1
265,3485,3484,1513,1,1,1
265,3401,3485,1514,1,1,1
265,3400,3401,1515,1,1,1
266,3485,3401,1516,1,1,1
266,3486,3485,1517,1,1,1
266,3402,3486,1518,1,1,1
266,3401,3402,1519,1,1,1
3403,3486,3402,1520,1,1,1
3403,3487,3486,1521,1,1,1
3404,3487,3403,1522,1,1,1
3404,3488,3487,1523,1,1,1
3405,3488,3404,1524,1,1,1
336,3405,206,1525,1,1,1
336,206,3406,1526,1,1,1
336,3406,3489,1527,1,1,1
267,3490,3489,1528,1,1,1
267,3407,3490,1529,1,1,1
268,3490,3407,1530,1,1,1
268,3491,3490,1531,1,1,1
3491,207,269,1532,1,1,1
3491,268,207,1533,1,1,1
269,3408,270,1534,1,1,1
269,207,3408,1535,1,1,1
270,3409,3492,1536,1,1,1
270,3408,3409,1537,1,1,1
271,3492,3409,1538,1,1,1
271,3493,3492,1539,1,1,1
271,3410,3493,1540,1,1,1
271,3409,3410,1541,1,1,1
272,3493,3410,1542,1,1,1
272,3494,3493,1543,1,1,1
272,3411,3494,1544,1,1,1
272,3410,3411,1545,1,1,1
273,3494,3411,1546,1,1,1
273,3495,3494,1547,1,1,1
273,3412,3495,1548,1,1,1
273,3411,3412,1549,1,1,1
274,3495,3412,1550,1,1,1
274,3412,3413,1551,1,1,1
275,274,3413,1552,1,1,1
275,3413,3414,1553,1,1,1
276,275,3414,1554,1,1,1
276,3414,213,1555,1,1,1
277,276,213,1556,1,1,1
277,213,214,1557,1,1,1
278,277,214,1558,1,1,1
278,3339,3663,1559,1,1,1
3339,3583,3663,1560,1,1,1
3339,342,3583,1561,1,1,1
279,3497,3496,1562,1,1,1
279,3415,3497,1563,1,1,1
280,3497,3415,1564,1,1,1
280,3498,3497,1565,1,1,1
280,3416,3498,1566,1,1,1
280,3415,3416,1567,1,1,1
281,3498,3416,1568,1,1,1
281,3499,3498,1569,1,1,1
281,3417,3499,1570,1,1,1
281,3416,3417,1571,1,1,1
3499,3418,3500,1572,1,1,1
3499,3417,3418,1573,1,1,1
282,3500,3418,1574,1,1,1
282,3501,3500,1575,1,1,1
282,3419,3501,1576,1,1,1
282,3418,3419,1577,1,1,1
3419,3502,3501,1578,1,1,1
3419,3420,3502,1579,1,1,1
283,3502,3420,1580,1,1,1
283,3503,3502,1581,1,1,1
283,3421,3503,1582,1,1,1
283,3420,3421,1583,1,1,1
284,3503,3421,1584,1,1,1
284,3504,3503,1585,1,1,1
284,3422,3504,1586,1,1,1
284,3421,3422,1587,1,1,1
285,3504,3422,1588,1,1,1
285,3505,3504,1589,1,1,1
285,3423,3505,1590,1,1,1
285,3422,3423,1591,1,1,1
286,3505,3423,1592,1,1,1
286,3506,3505,1593,1,1,1
286,3424,3506,1594,1,1,1
286,3423,3424,1595,1,1,1
287,3506,3424,1596,1,1,1
287,3507,3506,1597,1,1,1
287,3425,3507,1598,1,1,1
287,3424,3425,1599,1,1,1
288,3507,3425,1600,1,1,1
288,3508,3507,1601,1,1,1
288,3426,3508,1602,1,1,1
288,3425,3426,1603,1,1,1
289,3508,3426,1604,1,1,1
289,3509,3508,1605,1,1,1
289,3427,3509,1606,1,1,1
289,3426,3427,1607,1,1,1
290,3509,3427,1608,1,1,1
290,3510,3509,1609,1,1,1
290,3428,3510,1610,1,1,1
290,3427,3428,1611,1,1,1
291,3510,3428,1612,1,1,1
291,3511,3510,1613,1,1,1
291,3429,3511,1614,1,1,1
291,3428,3429,1615,1,1,1
292,3511,3429,1616,1,1,1
292,3512,3511,1617,1,1,1
292,3430,3512,1618,1,1,1
292,3429,3430,1619,1,1,1
293,3512,3430,1620,1,1,1
293,3513,3512,1621,1,1,1
293,3431,3513,1622,1,1,1
293,3430,3431,1623,1,1,1
3431,3514,3513,1624,1,1,1
3431,3432,3514,1625,1,1,1
3432,3515,3514,1626,1,1,1
3432,3433,3515,1627,1,1,1
3433,3516,3515,1628,1,1,1
3433,3434,3516,1629,1,1,1
3434,3517,3516,1630,1,1,1
3434,3435,3517,1631,1,1,1
3518,3517,3435,1632,1,1,1
3518,3435,3436,1633,1,1,1
3519,3518,3436,1634,1,1,1
3519,3436,3437,1635,1,1,1
3437,3520,3519,1636,1,1,1
3437,3438,3520,1637,1,1,1
294,3520,3438,1638,1,1,1
294,3521,3520,1639,1,1,1
294,3439,3521,1640,1,1,1
294,3438,3439,1641,1,1,1
295,3521,3439,1642,1,1,1
295,3522,3521,1643,1,1,1
295,3440,3522,1644,1,1,1
295,3439,3440,1645,1,1,1
296,3522,3440,1646,1,1,1
296,3523,3522,1647,1,1,1
296,3441,3523,1648,1,1,1
296,3440,3441,1649,1,1,1
297,3523,3441,1650,1,1,1
297,3524,3523,1651,1,1,1
297,3442,3524,1652,1,1,1
297,3441,3442,1653,1,1,1
298,3524,3442,1654,1,1,1
298,3525,3524,1655,1,1,1
298,3443,3525,1656,1,1,1
298,3442,3443,1657,1,1,1
299,3525,3443,1658,1,1,1
299,3526,3525,1659,1,1,1
299,3444,3526,1660,1,1,1
299,3443,3444,1661,1,1,1
300,3526,3444,1662,1,1,1
300,3527,3526,1663,1,1,1
300,3445,3527,1664,1,1,1
300,3444,3445,1665,1,1,1
301,3527,3445,1666,1,1,1
301,3528,3527,1667,1,1,1
301,3446,3528,1668,1,1,1
301,3445,3446,1669,1,1,1
