XP,YP,ZP,PID
4770,10950,2159.37852478,735
4770,11150,2255.67269897,736
4770,11159.9987793,2258.34359741,737
4770,11169.95117188,2260.02839661,738
4771.62484713,10462.79171762,2079.77028602,739
4771.76099794,10285.54356995,2076.8675622,740
4773.76778454,10283.76778454,2076.88543077,741
4774.54602137,10465.45397863,2079.90368255,742
4775,10010.71777344,2008.90618896,743
4775,10016.31347656,2009.04428101,744
4775,10025.15136719,2009.46206665,745
4775,10035.00488281,2010.34127808,746
4775,10075,2016.27008057,747
4775,10085,2018.60513306,748
4775,10155,2029.26095581,749
4775,10165,2030.20715332,750
4775,10175,2031.66116333,751
4775,10195,2034.97186279,752
4775,10205,2036.97900391,753
4775,10215,2040.03411865,754
4775,10225,2044.38790894,755
4775,10235,2049.64501953,756
4775,10475,2074.98712158,757
4775,10485,2071.35873413,758
4775,10495,2070.06646729,759
4775,10565,2084.49807739,760
4775,10575,2086.05447388,761
4775,10585,2087.64810181,762
4775,10595,2089.54522705,763
4775,10605,2091.88973999,764
4775,10615,2094.75152588,765
4775,10665,2109.3744812,766
4775,10675,2110.88571167,767
4775,10715,2106.88775635,768
4775,10725,2106.63446045,769
4775,10735,2107.51138306,770
4775,10745,2109.26919556,771
4775,10755,2111.30776978,772
4775,10765,2113.06741333,773
4775,10775,2114.49487305,774
4775,10785,2115.98153687,775
4775,10795,2117.86325073,776
4775,10805,2120.05914307,777
4775,10815,2122.18515015,778
4775,10825,2123.96096802,779
4775,10835,2125.44519043,780
4775,10845,2126.93612671,781
4775,10855,2128.63580322,782
4775,10865,2130.38781738,783
